Fecha_Hora_Salida,Vehiculo,Pasaj,Kms,Tiempo_viaje_s,Tiempo_muerto_s,Jornada
2024-07-27 03:07:06,28,12,14.11,4220.0,0.0,Madrugada
2024-07-27 03:12:06,28,12,14.11,4220.0,0.0,Madrugada
2024-07-27 03:17:06,28,12,14.11,4220.0,0.0,Madrugada
2024-07-27 03:22:06,28,12,14.11,4220.0,0.0,Madrugada
2024-07-27 03:27:06,28,12,14.11,4220.0,0.0,Madrugada
2024-07-27 03:32:06,28,12,14.11,4220.0,0.0,Madrugada
2024-07-27 03:37:06,28,12,14.11,4220.0,0.0,Madrugada
2024-07-27 03:42:06,28,12,14.11,4220.0,0.0,Madrugada
2024-07-27 03:47:06,28,12,14.11,4220.0,0.0,Madrugada
2024-07-27 03:52:06,28,12,14.11,4220.0,0.0,Madrugada
2024-07-27 03:57:06,28,12,14.11,4220.0,0.0,Madrugada
2024-07-27 04:02:06,29,15,11.63,4025.0,0.0,Madrugada
2024-07-27 04:07:06,26,23,14.46,4574.0,0.0,Madrugada
2024-07-27 04:12:06,26,23,14.46,4574.0,0.0,Madrugada
2024-07-27 04:17:06,25,20,14.96,4835.0,0.0,Madrugada
2024-07-27 04:22:06,25,20,14.96,4835.0,0.0,Madrugada
2024-07-27 04:27:06,23,24,8.23,4493.0,0.0,Madrugada
2024-07-27 04:32:06,22,15,14.78,4918.0,0.0,Madrugada
2024-07-27 04:37:06,22,15,14.78,4918.0,0.0,Madrugada
2024-07-27 04:42:06,20,35,14.67,5607.0,0.0,Madrugada
2024-07-27 04:47:06,19,14,13.56,4117.0,0.0,Madrugada
2024-07-27 04:52:06,17,40,14.29,5148.0,0.0,Madrugada
2024-07-27 04:57:06,13,32,6.52,2445.0,0.0,Madrugada
2024-07-27 05:02:06,4,42,14.33,5406.0,0.0,Madrugada
2024-07-27 05:07:06,11,47,137.3,6816.0,0.0,Madrugada
2024-07-27 05:12:06,11,47,137.3,6816.0,0.0,Madrugada
2024-07-27 05:17:06,10,35,14.63,4521.0,0.0,Madrugada
2024-07-27 05:22:06,10,35,14.63,4521.0,0.0,Madrugada
2024-07-27 05:27:06,6,50,86.69,6562.0,0.0,Madrugada
2024-07-27 05:32:06,29,40,14.38,4146.0,1313.0,Madrugada
2024-07-27 05:37:06,33,16,14.7,5647.0,0.0,Madrugada
2024-07-27 05:42:06,3,37,7.72,2633.0,0.0,Madrugada
2024-07-27 05:47:06,28,60,14.78,6361.0,2224.0,Madrugada
2024-07-27 05:52:06,27,36,15.16,5827.0,1705.0,Madrugada
2024-07-27 05:57:06,26,26,6.82,3098.0,2065.0,Mañana
2024-07-27 06:02:06,26,26,6.82,3098.0,2065.0,Mañana
2024-07-27 06:07:06,24,33,16.11,5440.0,1097.0,Mañana
2024-07-27 06:12:06,31,17,7.9,2478.0,0.0,Mañana
2024-07-27 06:17:06,25,25,14.81,5748.0,2437.0,Mañana
2024-07-27 06:22:06,25,25,14.81,5748.0,2437.0,Mañana
2024-07-27 06:27:06,7,32,15.75,5923.0,0.0,Mañana
2024-07-27 06:32:06,7,32,15.75,5923.0,0.0,Mañana
2024-07-27 06:37:06,5,30,13.61,5079.0,1482.0,Mañana
2024-07-27 06:42:06,18,49,14.54,6060.0,2569.0,Mañana
2024-07-27 06:47:06,17,41,6.8,3401.0,1899.0,Mañana
2024-07-27 06:52:06,1,42,16.54,7682.0,0.0,Mañana
2024-07-27 06:57:06,11,34,8.74,3711.0,0.0,Mañana
2024-07-27 07:02:06,11,34,8.74,3711.0,0.0,Mañana
2024-07-27 07:07:06,4,45,12.97,6843.0,2688.0,Mañana
2024-07-27 07:12:06,4,45,12.97,6843.0,2688.0,Mañana
2024-07-27 07:17:06,4,45,12.97,6843.0,2688.0,Mañana
2024-07-27 07:22:06,10,26,15.33,7713.0,3044.0,Mañana
2024-07-27 07:27:06,10,26,15.33,7713.0,3044.0,Mañana
2024-07-27 07:32:06,33,44,13.59,7458.0,1337.0,Mañana
2024-07-27 07:37:06,14,40,14.89,7698.0,5064.0,Mañana
2024-07-27 07:42:06,6,38,140.1,7697.0,1564.0,Mañana
2024-07-27 07:47:06,24,57,15.08,7338.0,556.0,Mañana
2024-07-27 07:52:06,3,22,14.34,6535.0,6095.0,Mañana
2024-07-27 07:57:06,3,22,14.34,6535.0,6095.0,Mañana
2024-07-27 08:02:06,3,22,14.34,6535.0,6095.0,Mañana
2024-07-27 08:07:06,3,22,14.34,6535.0,6095.0,Mañana
2024-07-27 08:12:06,25,31,13.76,7514.0,736.0,Mañana
2024-07-27 08:17:06,12,21,14.55,7361.0,5216.0,Mañana
2024-07-27 08:22:06,23,27,9.62,6906.0,1118.0,Mañana
2024-07-27 08:27:06,20,30,10.6,4922.0,1151.0,Mañana
2024-07-27 08:32:06,5,21,14.9,6259.0,1827.0,Mañana
2024-07-27 08:37:06,18,26,14.49,6073.0,1134.0,Mañana
2024-07-27 08:42:06,18,26,14.49,6073.0,1134.0,Mañana
2024-07-27 08:47:06,22,22,14.16,8795.0,417.0,Mañana
2024-07-27 08:52:06,22,22,14.16,8795.0,417.0,Mañana
2024-07-27 08:57:06,9,11,16.0,7905.0,5469.0,Mañana
2024-07-27 09:02:06,17,44,12.24,7224.0,4582.0,Mañana
2024-07-27 09:07:06,13,53,14.17,7757.0,761.0,Mañana
2024-07-27 09:12:06,13,53,14.17,7757.0,761.0,Mañana
2024-07-27 09:17:06,4,18,11.56,5983.0,370.0,Mañana
2024-07-27 09:22:06,11,43,68.4,6888.0,5106.0,Mañana
2024-07-27 09:27:06,11,43,68.4,6888.0,5106.0,Mañana
2024-07-27 09:32:06,29,15,15.72,8979.0,116.0,Mañana
2024-07-27 09:37:06,29,15,15.72,8979.0,116.0,Mañana
2024-07-27 09:42:06,26,70,13.29,7802.0,10052.0,Mañana
2024-07-27 09:47:06,6,39,17.88,7965.0,823.0,Mañana
2024-07-27 09:52:06,6,39,17.88,7965.0,823.0,Mañana
2024-07-27 09:57:06,6,39,17.88,7965.0,823.0,Mañana
2024-07-27 10:02:06,6,39,17.88,7965.0,823.0,Mañana
2024-07-27 10:07:06,6,39,17.88,7965.0,823.0,Mañana
2024-07-27 10:12:06,3,31,15.82,7458.0,951.0,Mañana
2024-07-27 10:17:06,24,25,16.17,7139.0,1604.0,Mañana
2024-07-27 10:22:06,7,29,13.82,5535.0,28.0,Mañana
2024-07-27 10:27:06,7,29,13.82,5535.0,28.0,Mañana
2024-07-27 10:32:06,7,29,13.82,5535.0,28.0,Mañana
2024-07-27 10:37:06,19,24,13.55,6173.0,819.0,Mañana
2024-07-27 10:42:06,30,13,8.63,4345.0,0.0,Mañana
2024-07-27 10:47:06,30,13,8.63,4345.0,0.0,Mañana
2024-07-27 10:52:06,5,28,14.61,6237.0,2167.0,Mañana
2024-07-27 10:57:06,2,8,14.05,5928.0,2022.0,Mañana
2024-07-27 11:02:06,18,27,15.54,6503.0,2609.0,Mañana
2024-07-27 11:07:06,18,27,15.54,6503.0,2609.0,Mañana
2024-07-27 11:12:06,28,57,15.05,7688.0,3801.0,Mañana
2024-07-27 11:17:06,4,34,15.18,8004.0,1235.0,Mañana
2024-07-27 11:22:06,14,53,13.71,8373.0,5703.0,Mañana
2024-07-27 11:27:06,11,25,281.79,8017.0,99.0,Mañana
2024-07-27 11:32:06,9,46,14.96,7852.0,1459.0,Mañana
2024-07-27 11:37:06,17,55,14.71,8429.0,2132.0,Mañana
2024-07-27 11:42:06,1,49,13.94,8208.0,796.0,Mañana
2024-07-27 11:47:06,13,61,15.0,7750.0,1919.0,Mañana
2024-07-27 11:52:06,13,61,15.0,7750.0,1919.0,Mañana
2024-07-27 11:57:06,13,61,15.0,7750.0,1919.0,Mañana
2024-07-27 12:02:06,29,31,6.68,3178.0,0.0,Tarde
2024-07-27 12:07:06,29,31,6.68,3178.0,0.0,Tarde
2024-07-27 12:12:06,26,63,105.22,6498.0,1388.0,Tarde
2024-07-27 12:17:06,7,47,15.88,6662.0,624.0,Tarde
2024-07-27 12:22:06,10,49,13.55,6316.0,9887.0,Tarde
2024-07-27 12:27:06,20,58,15.63,7893.0,0.0,Tarde
2024-07-27 12:32:06,2,70,17.37,9188.0,83.0,Tarde
2024-07-27 12:37:06,2,70,17.37,9188.0,83.0,Tarde
2024-07-27 12:42:06,12,61,14.38,7066.0,1595.0,Tarde
2024-07-27 12:47:06,12,61,14.38,7066.0,1595.0,Tarde
2024-07-27 12:52:06,27,29,15.05,7910.0,1451.0,Tarde
2024-07-27 12:57:06,27,29,15.05,7910.0,1451.0,Tarde
2024-07-27 13:02:06,3,75,17.23,7598.0,2540.0,Tarde
2024-07-27 13:07:06,19,55,14.5,8244.0,3173.0,Tarde
2024-07-27 13:12:06,19,55,14.5,8244.0,3173.0,Tarde
2024-07-27 13:17:06,23,32,7.73,8094.0,882.0,Tarde
2024-07-27 13:22:06,28,47,14.56,8232.0,66.0,Tarde
2024-07-27 13:27:06,6,43,128.56,8755.0,4195.0,Tarde
2024-07-27 13:32:06,24,67,15.32,7430.0,5684.0,Tarde
2024-07-27 13:37:06,24,67,15.32,7430.0,5684.0,Tarde
2024-07-27 13:42:06,24,67,15.32,7430.0,5684.0,Tarde
2024-07-27 13:47:06,24,67,15.32,7430.0,5684.0,Tarde
2024-07-27 13:52:06,4,64,18.99,9012.0,1075.0,Tarde
2024-07-27 13:57:06,11,49,203.48,7366.0,1447.0,Tarde
2024-07-27 14:02:06,11,49,203.48,7366.0,1447.0,Tarde
2024-07-27 14:07:06,25,30,12.84,5204.0,3514.0,Tarde
2024-07-27 14:12:06,25,30,12.84,5204.0,3514.0,Tarde
2024-07-27 14:17:06,13,50,13.65,7384.0,677.0,Tarde
2024-07-27 14:22:06,1,23,15.73,7569.0,1979.0,Tarde
2024-07-27 14:27:06,1,23,15.73,7569.0,1979.0,Tarde
2024-07-27 14:32:06,1,23,15.73,7569.0,1979.0,Tarde
2024-07-27 14:37:06,14,44,72.65,7538.0,3374.0,Tarde
2024-07-27 14:42:06,33,39,14.12,7734.0,493.0,Tarde
2024-07-27 14:47:06,33,39,14.12,7734.0,493.0,Tarde
2024-07-27 14:52:06,33,39,14.12,7734.0,493.0,Tarde
2024-07-27 14:57:06,33,39,14.12,7734.0,493.0,Tarde
2024-07-27 15:02:06,33,39,14.12,7734.0,493.0,Tarde
2024-07-27 15:07:06,2,47,15.71,6759.0,0.0,Tarde
2024-07-27 15:12:06,12,37,14.71,5810.0,1845.0,Tarde
2024-07-27 15:17:06,29,22,15.5,7046.0,8266.0,Tarde
2024-07-27 15:22:06,3,50,15.13,6645.0,964.0,Tarde
2024-07-27 15:27:06,30,45,9.37,6674.0,1577.0,Tarde
2024-07-27 15:32:06,21,35,14.42,7088.0,0.0,Tarde
2024-07-27 15:37:06,19,27,15.06,5770.0,741.0,Tarde
2024-07-27 15:42:06,19,27,15.06,5770.0,741.0,Tarde
2024-07-27 15:47:06,5,42,13.23,5188.0,2554.0,Tarde
2024-07-27 15:52:06,27,51,13.4,6439.0,2610.0,Tarde
2024-07-27 15:57:06,6,34,294.48,6842.0,188.0,Tarde
2024-07-27 16:02:06,11,44,14.79,6625.0,18.0,Tarde
2024-07-27 16:07:06,11,44,14.79,6625.0,18.0,Tarde
2024-07-27 16:12:06,23,48,10.11,9137.0,2232.0,Tarde
2024-07-27 16:17:06,17,32,15.47,7084.0,1196.0,Tarde
2024-07-27 16:22:06,4,34,15.35,6339.0,382.0,Tarde
2024-07-27 16:27:06,4,34,15.35,6339.0,382.0,Tarde
2024-07-27 16:32:06,13,33,13.16,5717.0,748.0,Tarde
2024-07-27 16:37:06,1,36,14.46,6265.0,0.0,Tarde
2024-07-27 16:42:06,26,44,13.79,7499.0,956.0,Tarde
2024-07-27 16:47:06,14,31,11.23,5045.0,760.0,Tarde
2024-07-27 16:52:06,14,31,11.23,5045.0,760.0,Tarde
2024-07-27 16:57:06,14,31,11.23,5045.0,760.0,Tarde
2024-07-27 17:02:06,29,53,14.91,7155.0,0.0,Tarde
2024-07-27 17:07:06,29,53,14.91,7155.0,0.0,Tarde
2024-07-27 17:12:06,29,53,14.91,7155.0,0.0,Tarde
2024-07-27 17:17:06,30,40,9.39,6858.0,69.0,Tarde
2024-07-27 17:22:06,9,15,14.83,4781.0,1577.0,Tarde
2024-07-27 17:27:06,5,57,13.57,5644.0,733.0,Tarde
2024-07-27 17:32:06,3,39,15.49,6821.0,962.0,Tarde
2024-07-27 17:37:06,21,25,13.53,6005.0,418.0,Tarde
2024-07-27 17:42:06,10,30,6.5,3239.0,3781.0,Tarde
2024-07-27 17:47:06,27,43,13.78,5864.0,433.0,Tarde
2024-07-27 17:52:06,19,30,12.5,5215.0,2205.0,Tarde
2024-07-27 17:57:06,12,54,15.08,8208.0,3959.0,Tarde
2024-07-27 18:02:06,24,30,14.38,6356.0,1587.0,Noche
2024-07-27 18:07:06,24,30,14.38,6356.0,1587.0,Noche
2024-07-27 18:12:06,24,30,14.38,6356.0,1587.0,Noche
2024-07-27 18:17:06,24,30,14.38,6356.0,1587.0,Noche
2024-07-27 18:22:06,4,39,13.2,5926.0,486.0,Noche
2024-07-27 18:27:06,23,28,7.99,5373.0,0.0,Noche
2024-07-27 18:32:06,23,28,7.99,5373.0,0.0,Noche
2024-07-27 18:37:06,23,28,7.99,5373.0,0.0,Noche
2024-07-27 18:42:06,23,28,7.99,5373.0,0.0,Noche
2024-07-27 18:47:06,9,17,13.8,5534.0,303.0,Noche
2024-07-27 18:52:06,2,27,13.85,6405.0,527.0,Noche
2024-07-27 18:57:06,10,48,13.4,6118.0,1870.0,Noche
2024-07-27 19:02:06,10,48,13.4,6118.0,1870.0,Noche
2024-07-27 19:07:06,10,48,13.4,6118.0,1870.0,Noche
2024-07-27 19:12:06,5,50,14.94,5832.0,870.0,Noche
2024-07-27 19:17:06,5,50,14.94,5832.0,870.0,Noche
2024-07-27 19:22:06,30,45,10.1,5716.0,459.0,Noche
2024-07-27 19:27:06,3,62,16.21,6226.0,898.0,Noche
2024-07-27 19:32:06,3,62,16.21,6226.0,898.0,Noche
2024-07-27 19:37:06,3,62,16.21,6226.0,898.0,Noche
2024-07-27 19:42:06,6,46,138.92,5873.0,6563.0,Noche
2024-07-27 19:47:06,24,54,15.93,5622.0,0.0,Noche
2024-07-27 19:52:06,24,54,15.93,5622.0,0.0,Noche
2024-07-27 19:57:06,24,54,15.93,5622.0,0.0,Noche
2024-07-27 20:02:06,24,54,15.93,5622.0,0.0,Noche
2024-07-27 20:07:06,4,53,15.12,6031.0,440.0,Noche
2024-07-27 20:12:06,9,55,15.0,5354.0,67.0,Noche
2024-07-27 20:17:06,9,55,15.0,5354.0,67.0,Noche
2024-07-27 20:22:06,1,23,12.74,4390.0,470.0,Noche
2024-07-27 20:27:06,1,23,12.74,4390.0,470.0,Noche
2024-07-27 20:32:06,1,23,12.74,4390.0,470.0,Noche
2024-07-27 20:37:06,1,23,12.74,4390.0,470.0,Noche
2024-07-27 20:42:06,2,34,14.83,5270.0,933.0,Noche
2024-07-27 20:47:06,2,34,14.83,5270.0,933.0,Noche
2024-07-27 20:52:06,2,34,14.83,5270.0,933.0,Noche
2024-07-27 20:57:06,10,23,13.43,4376.0,690.0,Noche
2024-07-27 21:02:06,7,22,8.02,2529.0,2244.0,Noche
2024-07-27 21:07:06,7,22,8.02,2529.0,2244.0,Noche
2024-07-27 21:12:06,7,22,8.02,2529.0,2244.0,Noche
2024-07-27 21:17:06,7,22,8.02,2529.0,2244.0,Noche
2024-07-27 21:22:06,6,56,308.67,5846.0,185.0,Noche
2024-07-27 21:27:06,5,28,7.03,2522.0,2551.0,Noche
2024-07-27 21:32:06,5,28,7.03,2522.0,2551.0,Noche
2024-07-27 21:37:06,9,33,14.17,4513.0,449.0,Noche
2024-07-27 21:42:06,9,33,14.17,4513.0,449.0,Noche
2024-07-27 21:47:06,9,33,14.17,4513.0,449.0,Noche
2024-07-27 21:52:06,9,33,14.17,4513.0,449.0,Noche
2024-07-27 21:57:06,9,33,14.17,4513.0,449.0,Noche
2024-07-27 22:02:06,7,37,14.23,4962.0,422.0,Noche
2024-07-27 22:07:06,3,37,7.13,2588.0,2601.0,Noche
2024-07-27 22:12:06,4,34,12.82,5073.0,2071.0,Noche
2024-07-27 22:17:06,4,34,12.82,5073.0,2071.0,Noche
2024-07-27 22:22:06,4,34,12.82,5073.0,2071.0,Noche
2024-07-27 22:27:06,2,21,6.81,3166.0,3010.0,Noche
2024-07-27 22:32:06,2,21,6.81,3166.0,3010.0,Noche
2024-07-27 22:37:06,2,21,6.81,3166.0,3010.0,Noche
2024-07-27 22:42:06,2,21,6.81,3166.0,3010.0,Noche
2024-07-27 22:47:06,2,21,6.81,3166.0,3010.0,Noche
2024-07-27 22:52:06,2,21,6.81,3166.0,3010.0,Noche
2024-07-27 22:57:06,2,21,6.81,3166.0,3010.0,Noche
2024-07-27 23:02:06,2,21,6.81,3166.0,3010.0,Noche
2024-07-27 23:07:06,2,21,6.81,3166.0,3010.0,Noche
2024-07-27 23:12:06,2,21,6.81,3166.0,3010.0,Noche
2024-07-27 23:17:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-27 23:22:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-27 23:27:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-27 23:32:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-27 23:37:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-27 23:42:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-27 23:47:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-27 23:52:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-27 23:57:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:02:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:07:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:12:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:17:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:22:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:27:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:32:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:37:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:42:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:47:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:52:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 00:57:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:02:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:07:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:12:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:17:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:22:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:27:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:32:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:37:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:42:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:47:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:52:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 01:57:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:02:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:07:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:12:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:17:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:22:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:27:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:32:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:37:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:42:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:47:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:52:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 02:57:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:02:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:07:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:12:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:17:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:22:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:27:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:32:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:37:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:42:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:47:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:52:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 03:57:06,26,17,15.27,4916.0,0.0,Madrugada
2024-07-28 04:02:06,25,12,14.94,4360.0,0.0,Madrugada
2024-07-28 04:07:06,25,12,14.94,4360.0,0.0,Madrugada
2024-07-28 04:12:06,25,12,14.94,4360.0,0.0,Madrugada
2024-07-28 04:17:06,27,10,16.57,5316.0,0.0,Madrugada
2024-07-28 04:22:06,27,10,16.57,5316.0,0.0,Madrugada
2024-07-28 04:27:06,27,10,16.57,5316.0,0.0,Madrugada
2024-07-28 04:32:06,27,10,16.57,5316.0,0.0,Madrugada
2024-07-28 04:37:06,8,8,14.74,4158.0,0.0,Madrugada
2024-07-28 04:42:06,8,8,14.74,4158.0,0.0,Madrugada
2024-07-28 04:47:06,33,6,6.76,1933.0,0.0,Madrugada
2024-07-28 04:52:06,33,6,6.76,1933.0,0.0,Madrugada
2024-07-28 04:57:06,33,6,6.76,1933.0,0.0,Madrugada
2024-07-28 05:02:06,2,29,16.46,5107.0,0.0,Madrugada
2024-07-28 05:07:06,2,29,16.46,5107.0,0.0,Madrugada
2024-07-28 05:12:06,6,19,122.84,5643.0,0.0,Madrugada
2024-07-28 05:17:06,3,7,14.5,3532.0,0.0,Madrugada
2024-07-28 05:22:06,1,21,14.88,4306.0,0.0,Madrugada
2024-07-28 05:27:06,26,26,13.54,4514.0,559.0,Madrugada
2024-07-28 05:32:06,26,26,13.54,4514.0,559.0,Madrugada
2024-07-28 05:37:06,22,20,16.06,6133.0,0.0,Madrugada
2024-07-28 05:42:06,5,22,14.09,4844.0,0.0,Madrugada
2024-07-28 05:47:06,27,20,13.74,4739.0,0.0,Madrugada
2024-07-28 05:52:06,27,20,13.74,4739.0,0.0,Madrugada
2024-07-28 05:57:06,27,20,13.74,4739.0,0.0,Madrugada
2024-07-28 06:02:06,20,3,6.47,1693.0,0.0,Mañana
2024-07-28 06:07:06,24,14,7.26,2099.0,0.0,Mañana
2024-07-28 06:12:06,24,14,7.26,2099.0,0.0,Mañana
2024-07-28 06:17:06,21,20,13.23,5534.0,0.0,Mañana
2024-07-28 06:22:06,19,8,7.21,1854.0,0.0,Mañana
2024-07-28 06:27:06,19,8,7.21,1854.0,0.0,Mañana
2024-07-28 06:32:06,2,28,15.15,6243.0,0.0,Mañana
2024-07-28 06:37:06,4,33,13.73,5421.0,1805.0,Mañana
2024-07-28 06:42:06,4,33,13.73,5421.0,1805.0,Mañana
2024-07-28 06:47:06,4,33,13.73,5421.0,1805.0,Mañana
2024-07-28 06:52:06,3,49,15.58,5333.0,2275.0,Mañana
2024-07-28 06:57:06,31,27,14.79,6091.0,2398.0,Mañana
2024-07-28 07:02:06,1,14,15.54,5870.0,1644.0,Mañana
2024-07-28 07:07:06,6,30,113.49,7096.0,1153.0,Mañana
2024-07-28 07:12:06,26,16,13.3,4779.0,1904.0,Mañana
2024-07-28 07:17:06,26,16,13.3,4779.0,1904.0,Mañana
2024-07-28 07:22:06,22,13,14.31,5347.0,597.0,Mañana
2024-07-28 07:27:06,22,13,14.31,5347.0,597.0,Mañana
2024-07-28 07:32:06,22,13,14.31,5347.0,597.0,Mañana
2024-07-28 07:37:06,28,29,13.13,4566.0,466.0,Mañana
2024-07-28 07:42:06,23,26,10.4,5560.0,568.0,Mañana
2024-07-28 07:47:06,24,21,14.65,4970.0,4370.0,Mañana
2024-07-28 07:52:06,24,21,14.65,4970.0,4370.0,Mañana
2024-07-28 07:57:06,24,21,14.65,4970.0,4370.0,Mañana
2024-07-28 08:02:06,30,33,9.86,5994.0,476.0,Mañana
2024-07-28 08:07:06,19,20,14.65,5051.0,4339.0,Mañana
2024-07-28 08:12:06,8,29,14.16,6814.0,903.0,Mañana
2024-07-28 08:17:06,21,32,15.99,6317.0,1910.0,Mañana
2024-07-28 08:22:06,21,32,15.99,6317.0,1910.0,Mañana
2024-07-28 08:27:06,2,30,14.09,6379.0,1242.0,Mañana
2024-07-28 08:32:06,2,30,14.09,6379.0,1242.0,Mañana
2024-07-28 08:37:06,2,30,14.09,6379.0,1242.0,Mañana
2024-07-28 08:42:06,4,18,15.07,5288.0,1612.0,Mañana
2024-07-28 08:47:06,4,18,15.07,5288.0,1612.0,Mañana
2024-07-28 08:52:06,25,27,13.53,4676.0,4106.0,Mañana
2024-07-28 08:57:06,25,27,13.53,4676.0,4106.0,Mañana
2024-07-28 09:02:06,31,15,15.41,5513.0,1635.0,Mañana
2024-07-28 09:07:06,31,15,15.41,5513.0,1635.0,Mañana
2024-07-28 09:12:06,1,35,14.17,5276.0,1908.0,Mañana
2024-07-28 09:17:06,26,33,13.74,6518.0,2706.0,Mañana
2024-07-28 09:22:06,26,33,13.74,6518.0,2706.0,Mañana
2024-07-28 09:27:06,28,20,14.5,5674.0,2535.0,Mañana
2024-07-28 09:32:06,28,20,14.5,5674.0,2535.0,Mañana
2024-07-28 09:37:06,28,20,14.5,5674.0,2535.0,Mañana
2024-07-28 09:42:06,27,36,14.99,6974.0,2939.0,Mañana
2024-07-28 09:47:06,27,36,14.99,6974.0,2939.0,Mañana
2024-07-28 09:52:06,22,13,14.54,6530.0,3172.0,Mañana
2024-07-28 09:57:06,20,22,14.64,9098.0,1509.0,Mañana
2024-07-28 10:02:06,20,22,14.64,9098.0,1509.0,Mañana
2024-07-28 10:07:06,30,14,4.37,2185.0,1659.0,Mañana
2024-07-28 10:12:06,19,18,14.08,5146.0,2906.0,Mañana
2024-07-28 10:17:06,19,18,14.08,5146.0,2906.0,Mañana
2024-07-28 10:22:06,19,18,14.08,5146.0,2906.0,Mañana
2024-07-28 10:27:06,21,30,15.53,7452.0,1598.0,Mañana
2024-07-28 10:32:06,21,30,15.53,7452.0,1598.0,Mañana
2024-07-28 10:37:06,29,13,14.72,6888.0,1715.0,Mañana
2024-07-28 10:42:06,3,29,13.63,6007.0,2004.0,Mañana
2024-07-28 10:47:06,3,29,13.63,6007.0,2004.0,Mañana
2024-07-28 10:52:06,4,7,15.07,5851.0,2211.0,Mañana
2024-07-28 10:57:06,25,27,15.61,6767.0,2750.0,Mañana
2024-07-28 11:02:06,25,27,15.61,6767.0,2750.0,Mañana
2024-07-28 11:07:06,1,36,13.62,6106.0,1906.0,Mañana
2024-07-28 11:12:06,1,36,13.62,6106.0,1906.0,Mañana
2024-07-28 11:17:06,26,32,15.54,5680.0,306.0,Mañana
2024-07-28 11:22:06,6,46,184.01,6549.0,1671.0,Mañana
2024-07-28 11:27:06,6,46,184.01,6549.0,1671.0,Mañana
2024-07-28 11:32:06,22,31,15.81,8394.0,264.0,Mañana
2024-07-28 11:37:06,22,31,15.81,8394.0,264.0,Mañana
2024-07-28 11:42:06,22,31,15.81,8394.0,264.0,Mañana
